,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
194118,1451782800,26.15,25.6,27.0,1011.9,,,88,0.5,0,,10.0,,,17.0,,75,201,2016-01-03 08:00:00,2016,1
194119,1451782800,26.15,25.6,27.0,1011.9,,,88,0.5,0,,10.0,,,17.0,,75,520,2016-01-03 08:00:00,2016,1
194120,1451786400,27.61,27.0,28.0,1010.8,,,88,1.5,130,,0.8,,,,,75,500,2016-01-03 09:00:00,2016,1
194121,1451790000,28.0,28.0,28.0,1010.9,,,85,1.0,140,,0.8,,,,,40,500,2016-01-03 10:00:00,2016,1
194122,1451793600,28.0,28.0,28.0,1010.2,,,83,2.6,260,,0.8,,,,,75,500,2016-01-03 11:00:00,2016,1
194123,1451797200,27.64,27.4,28.0,1010.2,,,83,4.6,210,,,0.8,,,,40,802,2016-01-03 12:00:00,2016,1
194124,1451800800,27.2,27.0,27.4,1008.6,,,80,2.6,250,,,0.8,,,,40,802,2016-01-03 13:00:00,2016,1
194125,1451804400,27.64,27.4,28.0,1008.1,,,78,3.6,240,,,0.8,,,,20,801,2016-01-03 14:00:00,2016,1
194126,1451808000,28.0,28.0,28.0,1008.1,,,83,3.6,250,,,,,,,20,801,2016-01-03 15:00:00,2016,1
194127,1451811600,28.0,28.0,28.0,1009.1,,,83,5.1,240,,,,,,,20,801,2016-01-03 16:00:00,2016,1
194128,1451815200,28.0,28.0,28.0,1009.1,,,83,5.1,240,,,,,,,20,801,2016-01-03 17:00:00,2016,1
194129,1451818800,27.06,27.0,27.1,1010.2,,,88,3.1,260,,,,,,,20,801,2016-01-03 18:00:00,2016,1
194130,1451822400,27.05,27.0,27.1,1009.6,,,86,1.5,260,,,,,,,40,802,2016-01-03 19:00:00,2016,1
194131,1451826000,27.06,27.0,27.1,1010.8,,,88,2.6,270,,,,,,,20,801,2016-01-03 20:00:00,2016,1
194132,1451829600,26.88,26.8,27.0,1010.8,,,83,2.1,270,,,,,,,20,801,2016-01-03 21:00:00,2016,1
194133,1451833200,26.9,26.8,27.0,1010.8,,,88,2.6,270,,,,,,,20,801,2016-01-03 22:00:00,2016,1
194134,1451836800,26.88,26.8,27.0,1010.2,,,83,3.1,270,,,,,,,20,801,2016-01-03 23:00:00,2016,1
194135,1451840400,27.12,27.0,27.2,1010.2,,,83,3.1,270,,,,,,,40,802,2016-01-04 00:00:00,2016,1
194136,1451844000,27.1,27.0,27.2,1009.6,,,85,2.1,270,,,,,,,40,802,2016-01-04 01:00:00,2016,1
194137,1451847600,27.12,27.0,27.2,1010.2,,,88,4.1,300,,,,,,,40,802,2016-01-04 02:00:00,2016,1
194138,1451851200,26.82,26.7,27.0,1009.1,,,88,4.1,280,,,,,,,75,803,2016-01-04 03:00:00,2016,1
194139,1451854800,25.77,25.0,26.7,1009.0,,,88,1.5,310,,,,,,,40,802,2016-01-04 04:00:00,2016,1
194140,1451858400,26.03,25.0,26.7,1010.2,,,100,2.1,320,,,,,,,40,802,2016-01-04 05:00:00,2016,1
194141,1451862000,26.06,26.0,26.1,1010.8,,,94,0.5,0,,,,,2.0,,40,802,2016-01-04 06:00:00,2016,1
194142,1451865600,26.55,26.1,27.0,1011.2,,,92,3.57,267,,,,,2.0,,40,802,2016-01-04 07:00:00,2016,1
194143,1451869200,26.85,26.1,28.0,1010.8,,,83,0.5,0,,,,,2.0,,40,802,2016-01-04 08:00:00,2016,1
194144,1451872800,29.0,29.0,29.0,1010.8,,,79,2.6,300,,,,,,,40,802,2016-01-04 09:00:00,2016,1
194145,1451876400,29.0,29.0,29.0,1010.5,,,76,3.1,280,,,,,,,40,802,2016-01-04 10:00:00,2016,1
194146,1451880000,29.0,29.0,29.0,1010.8,,,74,2.1,260,,,,,,,40,802,2016-01-04 11:00:00,2016,1
194147,1451883600,29.3,29.0,29.5,1009.1,,,79,4.1,280,,,,,,,75,803,2016-01-04 12:00:00,2016,1
194148,1451887200,29.25,29.0,29.5,1008.4,,,75,3.6,290,,,,,,,40,802,2016-01-04 13:00:00,2016,1
194149,1451890800,29.3,29.0,29.5,1008.1,,,74,3.6,270,,,,,,,40,802,2016-01-04 14:00:00,2016,1
194150,1451894400,29.06,29.0,29.1,1008.1,,,74,3.1,260,,,,,,,40,802,2016-01-04 15:00:00,2016,1
194151,1451898000,29.05,29.0,29.1,1008.1,,,79,2.1,270,,,,,,,40,802,2016-01-04 16:00:00,2016,1
194152,1451901600,29.06,29.0,29.1,1008.1,,,79,1.5,250,,,,,,,40,802,2016-01-04 17:00:00,2016,1
194153,1451905200,27.76,27.6,28.0,1009.1,,,83,1.5,240,,,,,,,20,801,2016-01-04 18:00:00,2016,1
194154,1451908800,27.8,27.6,28.0,1008.8,,,84,1.0,230,,,,,,,40,802,2016-01-04 19:00:00,2016,1
194155,1451912400,27.36,27.0,27.6,1010.2,,,88,1.0,250,,,,,,,20,801,2016-01-04 20:00:00,2016,1
194156,1451916000,27.12,27.0,27.2,1010.2,,,88,1.0,0,,,,,,,40,802,2016-01-04 21:00:00,2016,1
194157,1451919600,27.6,27.2,28.0,1010.2,,,83,3.1,270,,,,,,,40,802,2016-01-04 22:00:00,2016,1
194158,1451923200,27.12,27.0,27.2,1009.1,,,88,1.0,0,,,,,,,40,802,2016-01-04 23:00:00,2016,1
194159,1451926800,26.0,26.0,26.0,1009.1,,,88,0.5,0,,,,,,,40,802,2016-01-05 00:00:00,2016,1
194160,1451930400,26.0,26.0,26.0,1008.3,,,90,1.0,70,,,0.0,,,,40,802,2016-01-05 01:00:00,2016,1
194161,1451934000,26.0,26.0,26.0,1008.1,,,88,2.6,350,,,,,,,75,803,2016-01-05 02:00:00,2016,1
194162,1451937600,25.12,25.0,25.2,1008.1,,,94,4.1,330,,,,,,,75,803,2016-01-05 03:00:00,2016,1
194163,1451941200,25.1,25.0,25.2,1008.1,,,94,2.1,340,,,,,,,20,801,2016-01-05 04:00:00,2016,1
194164,1451944800,25.12,25.0,25.2,1008.1,,,94,0.5,0,,,,,,,20,801,2016-01-05 05:00:00,2016,1
194165,1451948400,27.09,26.0,27.8,1009.1,,,88,1.5,350,,,,,,,20,801,2016-01-05 06:00:00,2016,1
194166,1451952000,27.9,27.8,28.0,1009.1,,,83,2.1,340,,,,,,,20,801,2016-01-05 07:00:00,2016,1
194167,1451955600,27.88,27.8,28.0,1010.2,,,83,3.1,310,,,,,,,20,801,2016-01-05 08:00:00,2016,1
194168,1451959200,29.0,29.0,29.0,1010.2,,,79,4.1,280,,,,,,,20,801,2016-01-05 09:00:00,2016,1
194169,1451962800,30.0,30.0,30.0,1009.1,,,70,6.7,280,,,,,,,20,801,2016-01-05 10:00:00,2016,1
194170,1451966400,29.0,29.0,29.0,1009.1,,,74,5.1,260,,,,,,,20,801,2016-01-05 11:00:00,2016,1
194171,1451970000,29.3,29.0,29.5,1008.1,,,79,4.6,260,,,,,,,20,801,2016-01-05 12:00:00,2016,1
194172,1451973600,29.25,29.0,29.5,1007.3,,,77,4.6,250,,,,,,,20,801,2016-01-05 13:00:00,2016,1
194173,1451977200,29.7,29.5,30.0,1007.1,,,74,5.1,250,,,,,,,20,801,2016-01-05 14:00:00,2016,1
194174,1451980800,29.36,29.0,29.6,1006.1,,,79,5.1,250,,,,,,,40,802,2016-01-05 15:00:00,2016,1
194175,1451984400,29.3,29.0,29.6,1007.0,,,76,5.7,250,,,,,,,40,802,2016-01-05 16:00:00,2016,1
194176,1451988000,29.36,29.0,29.6,1007.1,,,79,4.1,260,,,,,,,40,211,2016-01-05 17:00:00,2016,1
194177,1451991600,26.18,25.0,28.0,1008.1,,,83,4.1,260,,7.0,7.1,,,,75,501,2016-01-05 18:00:00,2016,1
194178,1451995200,25.0,25.0,25.0,1009.1,,,94,3.1,20,,7.0,7.1,,,,75,502,2016-01-05 19:00:00,2016,1
194179,1451998800,25.0,25.0,25.0,1009.1,,,94,1.0,0,,7.0,7.1,,,,40,501,2016-01-05 20:00:00,2016,1
194180,1452002400,25.12,25.0,25.2,1009.1,,,94,0.5,0,,13.0,,,,,20,502,2016-01-05 21:00:00,2016,1
194181,1452006000,25.1,25.0,25.2,1009.1,,,94,0.5,0,,13.0,,,,,20,502,2016-01-05 22:00:00,2016,1
194182,1452009600,25.12,25.0,25.2,1009.1,,,94,3.1,240,,13.0,,,,,20,502,2016-01-05 23:00:00,2016,1
194183,1452013200,25.3,25.0,25.5,1009.1,,,88,2.1,250,,,13.0,,,,40,802,2016-01-06 00:00:00,2016,1
194184,1452016800,25.75,25.5,26.0,1007.4,,,91,3.6,290,,,13.0,,,,40,802,2016-01-06 01:00:00,2016,1
194185,1452020400,25.7,25.5,26.0,1007.1,,,88,2.6,290,,,13.0,,,,40,802,2016-01-06 02:00:00,2016,1
194186,1452024000,25.95,25.9,26.0,1007.1,,,88,2.6,290,,,,,,,40,802,2016-01-06 03:00:00,2016,1
194187,1452027600,25.9,25.9,25.9,1007.2,,,92,2.6,350,,,,,,,20,801,2016-01-06 04:00:00,2016,1
194188,1452031200,26.53,25.9,27.0,1007.2,,,92,2.6,350,,,,,,,20,801,2016-01-06 05:00:00,2016,1
194189,1452034800,27.7,27.7,27.7,1008.6,,,84,1.5,340,,,,,20.1,,40,802,2016-01-06 06:00:00,2016,1
194190,1452038400,27.85,27.7,28.0,1008.6,,,84,1.5,340,,,,,20.1,,40,802,2016-01-06 07:00:00,2016,1
194191,1452042000,28.21,27.7,29.0,1009.1,,,79,3.6,300,,,,,20.1,,40,802,2016-01-06 08:00:00,2016,1
194192,1452045600,29.12,29.0,29.2,1009.1,,,79,4.6,280,,,,,,,20,801,2016-01-06 09:00:00,2016,1
194193,1452049200,29.1,29.0,29.2,1008.3,,,79,4.6,280,,,,,,,20,801,2016-01-06 10:00:00,2016,1
194194,1452052800,29.52,29.2,30.0,1008.1,,,79,4.6,260,,,,,,,40,802,2016-01-06 11:00:00,2016,1
194195,1452056400,29.27,28.8,30.0,1008.1,,,79,5.7,250,,,,,,,40,802,2016-01-06 12:00:00,2016,1
194196,1452060000,28.9,28.8,29.0,1007.1,,,79,4.6,260,,,,,,,40,211,2016-01-06 13:00:00,2016,1
194197,1452063600,28.48,28.0,28.8,1007.1,,,78,3.6,260,,,,,,,40,802,2016-01-06 14:00:00,2016,1
194198,1452067200,27.94,27.9,28.0,1007.1,,,83,3.1,250,,,,,,,40,500,2016-01-06 15:00:00,2016,1
194199,1452070800,27.95,27.9,28.0,1007.1,,,83,4.1,250,,,,,,,75,500,2016-01-06 16:00:00,2016,1
194200,1452074400,27.15,26.0,27.9,1008.1,,,88,8.2,290,,,,,,,75,501,2016-01-06 17:00:00,2016,1
194201,1452078000,25.5,25.5,25.5,1008.8,,,91,6.2,260,,5.0,5.1,,,,40,501,2016-01-06 18:00:00,2016,1
194202,1452081600,25.25,25.0,25.5,1009.1,,,88,7.2,270,,5.0,5.1,,,,75,501,2016-01-06 19:00:00,2016,1
194203,1452085200,25.7,25.5,26.0,1010.2,,,88,4.6,260,,5.0,5.1,,,,75,501,2016-01-06 20:00:00,2016,1
194204,1452088800,26.64,26.4,27.0,1010.2,,,88,6.2,290,,0.6,,,,,75,500,2016-01-06 21:00:00,2016,1
194205,1452092400,26.7,26.4,27.0,1009.6,,,88,6.7,270,,0.6,,,,,40,500,2016-01-06 22:00:00,2016,1
194206,1452096000,26.64,26.4,27.0,1010.2,,,88,7.7,270,,0.6,,,,,75,500,2016-01-06 23:00:00,2016,1
194207,1452099600,25.33,24.8,26.0,1009.1,,,88,6.2,260,,0.2,0.8,,,,75,500,2016-01-07 00:00:00,2016,1
194208,1452103200,25.9,24.8,27.0,1007.1,,,88,5.1,260,,0.2,0.8,,,,75,501,2016-01-07 01:00:00,2016,1
194209,1452106800,25.9,24.8,27.0,1007.1,,,86,6.2,270,,0.2,0.8,,,,40,500,2016-01-07 02:00:00,2016,1
194210,1452110400,26.6,26.6,26.6,1007.1,,,85,8.2,290,,,,,,,20,801,2016-01-07 03:00:00,2016,1
194211,1452114000,26.6,26.6,26.6,1007.1,,,85,8.2,290,,,,,,,20,801,2016-01-07 04:00:00,2016,1
194212,1452117600,26.76,26.6,27.0,1008.1,,,83,4.6,260,,,,,,,75,803,2016-01-07 05:00:00,2016,1
194213,1452121200,25.76,25.6,26.0,1009.1,,,94,3.6,280,,2.0,,,7.1,,40,500,2016-01-07 06:00:00,2016,1
194214,1452124800,25.8,25.6,26.0,1009.1,,,94,3.6,240,,2.0,,,7.1,,75,500,2016-01-07 07:00:00,2016,1
194215,1452128400,26.55,25.6,28.0,1009.1,,,83,7.7,280,,2.0,,,7.1,,75,500,2016-01-07 08:00:00,2016,1
194216,1452132000,28.79,28.0,30.0,1009.1,,,74,8.2,280,,,,,,,40,802,2016-01-07 09:00:00,2016,1
194217,1452135600,28.5,28.0,29.0,1008.6,,,81,5.7,260,,,,,,,40,802,2016-01-07 10:00:00,2016,1
194218,1452139200,28.39,28.0,29.0,1008.1,,,74,7.7,280,,,,,,,40,802,2016-01-07 11:00:00,2016,1
194219,1452142800,29.76,29.6,30.0,1008.1,,,74,7.2,260,,,,,,,40,802,2016-01-07 12:00:00,2016,1
194220,1452146400,29.8,29.6,30.0,1007.2,,,74,6.7,250,,,,,,,40,802,2016-01-07 13:00:00,2016,1
194221,1452150000,29.36,29.0,29.6,1007.1,,,79,7.7,260,,,,,,,40,802,2016-01-07 14:00:00,2016,1
194222,1452153600,29.0,29.0,29.0,1006.1,,,79,8.2,270,,,,,,,40,802,2016-01-07 15:00:00,2016,1
194223,1452157200,28.0,28.0,28.0,1006.1,,,83,7.2,280,,,,,,,75,803,2016-01-07 16:00:00,2016,1
194224,1452160800,28.0,28.0,28.0,1007.1,,,83,7.2,270,,,,,,,75,803,2016-01-07 17:00:00,2016,1
194225,1452164400,27.58,27.3,28.0,1007.1,,,78,6.2,270,,,,,,,75,803,2016-01-07 18:00:00,2016,1
194226,1452168000,27.65,27.3,28.0,1007.7,,,85,6.2,270,,,,,,,20,801,2016-01-07 19:00:00,2016,1
194227,1452171600,27.58,27.3,28.0,1008.1,,,83,7.7,270,,,,,,,40,802,2016-01-07 20:00:00,2016,1
194228,1452175200,27.46,27.1,28.0,1009.1,,,78,8.7,270,,,,,,,40,802,2016-01-07 21:00:00,2016,1
194229,1452178800,27.55,27.1,28.0,1008.6,,,85,5.1,250,,,,,,,40,802,2016-01-07 22:00:00,2016,1
194230,1452182400,27.46,27.1,28.0,1008.1,,,78,8.7,270,,,,,,,40,802,2016-01-07 23:00:00,2016,1
194231,1452186000,28.0,28.0,28.0,1008.1,,,83,6.7,290,,,,,,,40,500,2016-01-08 00:00:00,2016,1
194232,1452189600,26.0,26.0,26.0,1007.1,,,88,6.7,260,,,,,,,75,501,2016-01-08 01:00:00,2016,1
194233,1452193200,26.0,26.0,26.0,1007.1,,,88,11.3,280,,,,,,,75,500,2016-01-08 02:00:00,2016,1
194234,1452196800,25.82,25.7,26.0,1007.1,,,88,9.3,280,,5.0,,,,,75,501,2016-01-08 03:00:00,2016,1
194235,1452200400,25.85,25.7,26.0,1007.1,,,92,9.8,270,,5.0,,,,,40,501,2016-01-08 04:00:00,2016,1
194236,1452204000,25.82,25.7,26.0,1008.1,,,88,9.3,260,,5.0,,,,,40,501,2016-01-08 05:00:00,2016,1
194237,1452207600,25.39,25.0,26.0,1008.1,,,88,7.7,270,,,,,20.1,,75,500,2016-01-08 06:00:00,2016,1
194238,1452211200,25.5,25.0,26.0,1009.1,,,94,7.2,280,,,,,20.1,,75,502,2016-01-08 07:00:00,2016,1
194239,1452214800,25.0,25.0,25.0,1009.1,,,94,9.8,270,,,,,20.1,,75,500,2016-01-08 08:00:00,2016,1
194240,1452218400,25.36,25.0,25.6,1009.1,,,94,5.7,240,,29.0,,,,,75,502,2016-01-08 09:00:00,2016,1
194241,1452222000,25.27,25.0,25.6,1008.8,,,93,7.7,270,,29.0,,,,,40,502,2016-01-08 10:00:00,2016,1
194242,1452225600,25.34,25.0,25.6,1009.1,,,94,11.8,280,,29.0,,,,,75,502,2016-01-08 11:00:00,2016,1
194243,1452229200,25.11,25.0,25.2,1008.1,,,94,8.2,260,,20.0,48.0,,,,75,502,2016-01-08 12:00:00,2016,1
194244,1452232800,25.6,25.2,26.0,1007.1,,,94,6.2,270,,20.0,48.0,,,,75,502,2016-01-08 13:00:00,2016,1
194245,1452236400,25.52,25.2,26.0,1006.1,,,88,9.8,270,,20.0,48.0,,,,75,502,2016-01-08 14:00:00,2016,1
194246,1452240000,26.15,25.6,27.0,1006.1,,,83,12.3,280,,6.0,,,,,75,501,2016-01-08 15:00:00,2016,1
194247,1452243600,25.8,25.6,26.0,1006.1,,,88,8.2,260,,6.0,,,,,75,501,2016-01-08 16:00:00,2016,1
194248,1452247200,25.36,25.0,25.6,1007.1,,,94,8.7,260,,6.0,,,,,40,501,2016-01-08 17:00:00,2016,1
194249,1452250800,25.88,25.8,26.0,1007.1,,,88,5.1,260,,5.0,10.9,,,,40,501,2016-01-08 18:00:00,2016,1
194250,1452254400,25.4,25.0,25.8,1008.1,,,94,8.2,270,,5.0,10.9,,,,75,502,2016-01-08 19:00:00,2016,1
194251,1452258000,25.88,25.8,26.0,1008.1,,,88,3.6,230,,5.0,10.9,,,,75,501,2016-01-08 20:00:00,2016,1
194252,1452261600,26.18,26.0,26.3,1009.1,,,88,5.7,260,,6.0,,,,,75,501,2016-01-08 21:00:00,2016,1
194253,1452265200,26.65,26.3,27.0,1008.9,,,86,5.7,260,,6.0,,,,,40,501,2016-01-08 22:00:00,2016,1
194254,1452268800,25.79,25.0,26.3,1008.1,,,94,7.7,290,,6.0,,,,,75,501,2016-01-08 23:00:00,2016,1
194255,1452272400,26.0,26.0,26.0,1007.1,,,88,8.2,270,,7.0,11.9,,,,40,501,2016-01-09 00:00:00,2016,1
194256,1452276000,26.0,26.0,26.0,1007.1,,,88,10.8,270,,7.0,11.9,,,,75,501,2016-01-09 01:00:00,2016,1
194257,1452279600,26.0,26.0,26.0,1006.1,,,88,11.8,270,,7.0,11.9,,,,75,501,2016-01-09 02:00:00,2016,1
194258,1452283200,26.12,26.0,26.2,1006.1,,,88,11.8,270,,,,,,,75,500,2016-01-09 03:00:00,2016,1
194259,1452286800,26.1,26.0,26.2,1006.0,,,86,10.3,290,,0.0,,,,,40,802,2016-01-09 04:00:00,2016,1
194260,1452290400,26.12,26.0,26.2,1007.1,,,88,9.3,280,,,,,,,75,803,2016-01-09 05:00:00,2016,1
194261,1452294000,26.09,25.0,26.8,1007.1,,,94,10.8,270,,3.0,,,72.9,,90,502,2016-01-09 06:00:00,2016,1
194262,1452297600,26.9,26.8,27.0,1008.1,,,88,8.7,280,,3.0,,,72.9,,75,500,2016-01-09 07:00:00,2016,1
194263,1452301200,26.48,26.0,26.8,1008.1,,,94,7.7,260,,3.0,,,72.9,,75,501,2016-01-09 08:00:00,2016,1
194264,1452304800,28.0,28.0,28.0,1008.1,,,83,7.7,260,,8.0,,,,,75,501,2016-01-09 09:00:00,2016,1
194265,1452308400,28.0,28.0,28.0,1007.4,,,79,6.2,250,,8.0,,,,,40,501,2016-01-09 10:00:00,2016,1
194266,1452312000,27.21,26.0,28.0,1007.1,,,94,9.8,270,,8.0,,,,,75,501,2016-01-09 11:00:00,2016,1
194267,1452315600,25.61,25.0,26.0,1007.1,,,94,11.8,270,,3.0,10.9,,,,75,500,2016-01-09 12:00:00,2016,1
194268,1452319200,26.5,26.0,27.0,1006.5,,,92,7.7,280,,3.0,10.9,,,,40,500,2016-01-09 13:00:00,2016,1
194269,1452322800,25.61,25.0,26.0,1006.1,,,94,10.8,270,,3.0,10.9,,,,75,501,2016-01-09 14:00:00,2016,1
194270,1452326400,25.27,24.8,26.0,1006.1,,,88,10.3,280,,11.0,,,,,75,501,2016-01-09 15:00:00,2016,1
